speechid	speechpath	speaker_id	review_score	transcript	category	speaker_gender	speaker_age
CTLMhCMmq2VFWKUBwWZM	audio/5efa3e58-9a95-4143-80c3-22dbe275b0b6.wav	Li6cyWawv0TavTANle4yTmzCDty2	3	ഒരു കിലോ അരിയ്ക്ക് എത്ര രൂപ വരും?	conversation	Female	50-60
CVNvodbtkuZRqHcSWWGY	audio/8a75919f-9413-4572-8652-066d60f5098d.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	പരീക്ഷ കുഴപ്പമുണ്ടായിരുന്നില്ല.	conversation	Male	30-40
CnBkrSO5twEPz0XmpP7e	audio/800ffb33-b5d9-4cc9-ac46-dbf127ef2a78.wav	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	3	പാദം പാദം വച്ചാൽ കാതം കാതം പോകാം.	proverb	default	default
D7448ehccUVAk091xmu0	audio/f998166f-55dd-4de0-af8f-cf79594b3f1f.wav	4g8oHH1MgvOvECpoSKbWWrRpWT82	3	കാര്യമായിട്ടൊന്നുമില്ല.	conversation	Male	20-30
DFWHf2BzYVPiSPNJwFS4	audio/f5f78484-02ed-46dc-80db-2dc9ecf78690.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ആമിന ഇപ്പോൾ ഏതു ക്ലാസ്സിലാ?	conversation	Male	30-40
F8RteoMQ8zLSDDvllDs9	audio/5a56db45-c50e-48d1-9400-a12a46515c18.wav	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	3	ആടു കിടന്നിടത്ത് പൂട പോലുമില്ല.	proverb	default	default
FBJBKthGbNZK5e2bnL4K	audio/45eaacf3-4858-426a-b888-711025f9962d.wav	8moOXOZ0IMaHMV0Mj6nBF8RA06G3	3	ഈഫൽ ടവർ കാണേണ്ട കാഴ്ച തന്നെ.	conversation	default	default
FGLvmBI0rkgR3CYxSLLt	audio/1e86d0ae-ab98-4a46-a1c1-f079516c9afc.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	എനിയ്ക്കിത് ആരോടെങ്കിലും പറഞ്ഞൊന്ന് പൊട്ടിച്ചിരിക്കണം.	conversation	Male	30-40
Fx1ZK4pbr5foQ2IT7AZm	audio/9c174493-364c-4995-baca-4eb5a7ee1b5a.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	പുഴയ്ക്ക് നല്ല ആഴമുണ്ട്.	conversation	Male	30-40
FxTK7LZhrLeRtHrVieE5	audio/deb5f8ce-6d66-47c9-af54-1b046e0a7649.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ഒരു പക്ഷേ നിങ്ങൾ കേട്ടിട്ടില്ലായിരിക്കാം.	conversation	Male	30-40
Fzwv7NEvetXr5R0WPJKG	audio/ad6e9594-8c17-4a8b-9c04-3bd7f2fbb50e.wav	DKsIblxQIsWAb6JwK5L4nVNys3v1	3	പഴുത്ത പ്ലാവില വീഴുമ്പോൾ പച്ച പ്ലാവില ചിരിക്കേണ്ട.	proverb	default	default
G0aYiRmDyiSW0Rhulh9e	audio/59a81a9b-cc3e-44bb-ac51-fa45decdedbf.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	വരമ്പു ചാരി നട്ടാൽ ചുവരു ചാരിയുണ്ണാം.	proverb	Male	30-40
G0z2axfb11HKxfdsF4CZ	audio/9145fc51-446c-47d7-b36e-34803d63b523.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ആടു കിടന്നിടത്ത് പൂട പോലുമില്ല.	proverb	Male	30-40
G4d6SeHZC51s9RHaKWyw	audio/f3a0f2f4-16aa-4e2a-8b09-4dc4c27f3c0b.wav	KPppnsxEYoYUpLTsjFfNl8exkYv1	3	നാളുകള്‍ കഴിഞ്ഞപ്പോള്‍ ഒരു ദിവസം സിംഹം ഒരു വേടന്റെ വലയില്‍ പെട്ടു	story	default	default
G6fZ5FWkJCsv5FWljyXZ	audio/72fb4829-107b-4a89-9552-1c5602e21cb3.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	3	പെൻഷൻ വാങ്ങാൻ പോയോ?	conversation	Male	30-40
G76NIp8bLwheLNgiBVkr	audio/dcdf1200-74b0-461d-b132-f8ebd93b3274.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	വാക്കു കൊണ്ടു കോട്ട കെട്ടുക.	proverb	Female	30-40
G9v8wTYzyjxODzbe5FVU	audio/eefc564e-5bbc-4855-8559-4d87f753fb4f.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	3	ഗുണപാഠം: ചേരാത്തത് തിരഞ്ഞെടുത്താല്‍ ആപത്തു നിശ്ചയം	story	Male	30-40
GAim9mtFv9LVps8yvpjw	audio/61bb00cf-4581-4976-bd10-62b7cf6e93eb.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	കുമ്പളങ്ങ എങ്ങനെ വെളുത്തു?	conversation	Male	30-40
GAmmAzBlkwsYb5Z258xM	audio/53110efa-b24b-4ff6-9c72-da0ff33b6c57.wav	Q46PtX2nbQWsP1KWcVzWUKMoC6a2	3	താനിരിക്കേണ്ടിടത്ത് താനിരുന്നില്ലെങ്കിൽ നായ ഇരിക്കും.	proverb	default	default
GC0LtvxqJnb0e5CohSm0	audio/88248fef-cb65-4151-a801-714e049632eb.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	സുഖമല്ലേ?	conversation	default	default
GCXkgNiEcRzqfcy3jnUp	audio/c329e45e-a274-44a0-8b28-ba18ef95dade.wav	DKsIblxQIsWAb6JwK5L4nVNys3v1	3	ഒരുമയുണ്ടെങ്കിൽ ഉലക്കമേലും കിടക്കാം.	proverb	default	default
GEyCp2ymC7ZLloTzS5Hj	audio/8f2e6754-6586-4a22-ab8e-41aed4539b75.wav	3jBdkUX9NmUhEU9cikIgOsfM1KN2	3	തീയില്ലാതെ പുകയില്ല.	proverb	default	default
GJANtUMrp2KBsjWoVVpp	audio/fdcf001f-ac1b-45ef-98e2-08f2da0ba796.wav	QgeGxPRrkCNIikXg0epRmMu2agu1	3	വർഷം പോലെ കൃഷി.	proverb	Male	30-40
GN5RduGf7OxpJIETI5Ka	audio/4110baba-6960-4dc9-ab4c-f22b8c9dded1.wav	LSrQQVjua4YmcUc6BcBqDFQbJd12	3	ബിരിയാണി ഇഷ്ടമാണോ?	conversation	Male	20-30
GO7f9svynoMGuV82aVJi	audio/8391d962-36b3-421c-8bc6-4d29027d5eaf.wav	lwegLlqhdSa6pWIFysqrQSSnsV53	3	അളക്കുന്ന നാഴിക്കു്‌ അരിവില അറിയാമോ?	proverb	default	default
GQMAYyPTukHuFYd4D5QT	audio/5c85c4ad-908c-4244-ad2c-38d7a837b8a7.wav	4g8oHH1MgvOvECpoSKbWWrRpWT82	3	വല്ലഭനു പുല്ലും ആയുധം.	proverb	Male	20-30
GSPZB5xbSiYZ86Njg0U1	audio/58ddc59e-ecda-44d1-9668-59349efbf488.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	സൂര്യനും കാറ്റും	story	Female	30-40
GV9HWZmCdQyNeRFNa8CC	audio/b0983b7c-7209-4b00-90bc-5bf7a9c4e8e5.wav	lwegLlqhdSa6pWIFysqrQSSnsV53	3	ആടു കിടന്നിടത്ത് പൂട പോലുമില്ല.	proverb	default	default
GVE3rlMw2Kunib7BoREE	audio/ae156b35-fe1c-4141-848e-de002e3e0cfd.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	എന്നെ കൊല്ലരുതേ	story	Female	30-40
GXf0S84zxuD9c3liAb4g	audio/9342fbd2-803b-4158-b062-a7629d86db91.wav	WnrwjCDN1PgNuCK4IrstUpDLJB93	3	ഞാൻ പാവമാണ്.	conversation	default	default
GZ8sKxbBuKk5cSiBfagA	audio/ffb22995-0383-4243-a67c-eee04c408d57.wav	c2UZvQV9xbYfBUw847Pypqb5PsS2	3	ചെമ്മീൻ തുള്ളിയാൽ മുട്ടോളം പിന്നെയും തുള്ളിയാൽ ചട്ടീല്.	proverb	Male	20-30
GfPSd8ilZPWXWnYw5LIy	audio/301e1372-51d0-4daa-bbc9-6aeef07f5a70.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	സന്തോഷമായിരിക്കണം	conversation	Female	30-40
GgNOoPfWMc3RWTJ64P0S	audio/6871d4cb-9b18-45a0-b499-e61223e2ddde.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	കാലം മനുഷ്യരെ എന്തെല്ലാമാക്കി തീർക്കുന്നില്ല.	conversation	Male	30-40
GicoSUQlDM4ZHZ8eAVIw	audio/e61d3623-f751-4fe4-afb1-f5535f9d7e97.wav	WnrwjCDN1PgNuCK4IrstUpDLJB93	3	പാമ്പിനു പാലുകൊടുത്താലും	story	default	default
GlL4Beur72AsHVFnjtl6	audio/1403dde3-95d7-4f1e-adb6-bc96b981fea3.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	ഭാര്യയാണ് എനിയ്ക്ക് മുടിവെട്ടി തന്നത്.	conversation	default	default
GoBkEVFnaocyn2V5BDwL	audio/f4b9c15e-53e4-4317-af5d-597e91c5652d.wav	09eJLYsUg8XByGwaPX3P6oykfui2	3	എല്ലാരും‌ തേങ്ങ ഉടയ്ക്കുമ്പോൾ ഞാനൊരു ചിരട്ടയെങ്കിലും ഉടയ്ക്കണ്ടേ?	proverb	default	default
Gpzr4hZKX2WNQCGvJkBg	audio/a05f159f-e888-462b-afbc-fdf1ee5607e8.wav	11nKjHmpoZPhPDxX60Dt2Gxb0DD2	3	ഐകമത്യം മഹാബലം.	default	default	default
GrzKmV0iyKnlpYxnpx4t	audio/92abd25d-1f17-49e5-84f9-6af28da3c74e.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ആമയും മുയലും	story	Male	30-40
GtUzSducjSDH7cY4dDv1	audio/413a7ece-418b-4af8-9b7e-a2c8e873a2b7.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ചെന്നായും കൊക്കും കുഴലൂതിയ മുക്കുവൻ	story	Male	30-40
GxgTmkiWWGOXQqmVdr3x	audio/b3b99fd5-e155-4270-99ec-cc1616b44028.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	ഇടയച്ചെറുക്കനും ആടും	story	default	default
GzIvm0DX9bwh2iV3Rkgh	audio/0c840232-184d-4981-a008-9b6387bbb876.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	വേലി ചാടുന്ന പശുവിനു കോലുകൊണ്ട് മരണം.	proverb	Female	30-40
H0x7wgWE3nD8m5pabxht	audio/59eb6d21-a8c8-45bc-9e9e-f935765c6ad6.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	3	കാക്കയുടെ ദാഹശമനം	story	Male	30-40
H3poK04fLUWNWMAZGeJj	audio/c1f0e2e3-43b3-48b5-8f2b-923c23cebe06.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	എലിയെ പേടിച്ച് ഇല്ലം ചുട്ടു.	proverb	Male	30-40
H4FM5IKUSiwvB1d7J0nC	audio/905e0b83-e9e5-4c91-922d-8af4beae47f2.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	3	കഴുതയും പുൽച്ചാടികളും	story	Male	30-40
H5lCImntea8F17OM7I5c	audio/0aaf709b-df11-4b4c-bd1d-e1c0edaf8d7a.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	നീ വരുന്നില്ലേ?	conversation	Male	30-40
HDP452hEcJNVnK81I5tw	audio/3ba6c758-4f78-44f3-a88d-0f6f236e4b3a.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	കൽമുട്ടിലെ തൊലി പോയി.	conversation	Male	30-40
HHV9EjkojHWK2zPayEx2	audio/6065387c-e896-49e3-9ddf-b75626687ab3.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	3	നീർക്കോലിക്ക് നീന്തൽ പഠിപ്പിക്കണ്ട.	proverb	Male	30-40
HJMhVXsxq65L74BBc65x	audio/43c2bdab-d07c-4447-806a-064e52356dcc.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	ഇരിക്കേണ്ടവൻ ഇരിക്കേണ്ടിടത്തിരുന്നില്ലെങ്കിൽ അവിടെ പട്ടി കയറി ഇരിക്കും.	proverb	default	default
HNr0KGsbCQUzmhhM7oVl	audio/37111d23-d46d-45eb-a7b1-7a7552b87c1f.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	അവളോട് ഞാൻ നൂറ് വട്ടം പറഞ്ഞതാ.	conversation	Male	30-40
HQOXmjoLugEIijmiA1W1	audio/23344513-8d60-4fc6-a9a4-56691f355791.wav	Y3uj7LGGFGcrklUpQDW50rwa0hL2	3	ഐക്യമത്യം മഹാബലം.	proverb	Male	20-30
HV1TmHqphWCPZN2o2gux	audio/cab790ca-a40b-4ce2-a042-1abfa453475c.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ഇതിന് നല്ല ഡിസ്കൗണ്ടുണ്ട്.	conversation	Male	30-40
HVE3EbO29G6DeqOK4EWG	audio/edf1b3b3-72f1-4953-b208-5c2566b5d6a4.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ഈ സമയവും കടന്നുപോകും.	conversation	Male	30-40
HW4YEGUypubvzHlkE8vh	audio/916b58f8-8fa7-4d62-ae81-c8a3fd233186.wav	KPppnsxEYoYUpLTsjFfNl8exkYv1	3	ഇപ്പോള്‍ താങ്കൾക്ക് പ്രത്യുപകാരം ചെയ്യാന്‍ നിസ്സാരനായ എനിക്ക് സാധിച്ചിരിക്കുന്നു	story	default	default
HXLiIoIAvMFiNqyVG1yj	audio/93dc20a7-5df3-497d-ba8b-e7ec3698e2ef.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	ബുദ്ധിയാണ് സാറേ അവന്റെ മെയിൻ.	conversation	Female	30-40
HYebrb93FG4LBxStg9t8	audio/7ac9849a-3b75-4b78-90e3-09f8aed6a9d1.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	ഉണ്ട ചോറിനു നന്ദി കാട്ടണം.	proverb	Female	30-40
Hbk6CPEYJNJ1C275Sose	audio/123c0730-99ae-44bb-86cf-2d55c547e599.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	താഴ്ന്ന നിലത്തേ നീരോടൂ.	proverb	Female	30-40
HdXZumQhMFd6etPxzR6x	audio/b48bd84e-ecf6-4d48-90ab-d52a2445b77b.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ചെന്നായ് ആരോപണം മാറ്റി	story	Male	30-40
HeFryXLdWj2CfHC1YT82	audio/01e9f1c2-8b32-4719-b68b-03d19c646031.wav	Li6cyWawv0TavTANle4yTmzCDty2	3	വന്നുവന്ന് ഇത്തിരി കൂടുന്നുണ്ട്.	conversation	Female	50-60
HeQKWpkbxTjny67V10zr	audio/9ecb50b1-a51a-451d-b846-200c7a0a3b37.wav	2N3Ywed7TuTc5eIWD58BinJ8aUq2	3	ഞാൻ പാവമാണ്.	conversation	default	default
Hhec5kTV00IMRv1hsdwK	audio/5bfa8f04-e439-44cd-b905-e3c97b99e829.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	റേഷൻ വാങ്ങിയോ?	conversation	Male	30-40
Hkx55tLtqIu5dtuyQ5v0	audio/4627dd00-1a90-4c09-b83a-ad99c4607358.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	പെൻഷൻ വാങ്ങാൻ പോയോ?	conversation	Male	30-40
HoHgzU7oJjiJtzM7tKmr	audio/97a213d7-9bad-4d30-ad96-c59210072159.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	ഉപ്പോളം പോരുമോ ഉപ്പിലിട്ടത്?	proverb	Female	30-40
HrJfgjWOamHOBKFTiP1T	audio/6e27b498-8745-454a-bb74-dd68a30a5b04.wav	4g8oHH1MgvOvECpoSKbWWrRpWT82	3	കുമാരന്റെ പേരെന്താണ്?	conversation	Male	20-30
HvdTawpTlvkOqhQhukDk	audio/f0c83aee-82fb-46bb-8a12-b4f44d371dff.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	അഹങ്കാരിയായ പൂവന്‍ കോഴി	story	default	default
HyVNSAC8ml96X21ui5Vn	audio/b934eb72-4947-407a-8e68-7ec49a3f1a3b.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ചാണകത്തിൽ ചവിട്ടരുത്.	conversation	Male	30-40
I3gknpRxXZb673kECFfW	audio/ec4e2e5d-9b5b-4a6a-962c-707e36a22648.wav	WnrwjCDN1PgNuCK4IrstUpDLJB93	3	വിദ്യാധനം സർവ്വധനാൽ പ്രധാനം.	proverb	default	default
IB34w73Sw6GRbDyROrmn	audio/e2787bf1-66d2-48e9-91ec-0c8f64ef9f50.wav	3jBdkUX9NmUhEU9cikIgOsfM1KN2	3	പഴുത്ത പ്ലാവില വീഴുമ്പോൾ പച്ച പ്ലാവില ചിരിക്കേണ്ട.	proverb	default	default
ID5g6haz0LYpLxduhPkV	audio/f71e3734-8425-43dc-b74f-9ae60b81a5d5.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	പൊന്നു കായ്ക്കുന്ന മരമായാലും പുരയ്ക്കു ചാഞ്ഞാൽ മുറിയ്ക്കണം.	proverb	Male	30-40
IH7rD5aTyWzm5P2WEDbY	audio/8b7d1aa6-a7d1-4d00-aac0-2e67f63f90ab.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	കാക്കയും സർപ്പവും	story	Female	30-40
IHdpJpHH974lcV2lKGSr	audio/d7a59f27-4b17-4a61-8fe3-e0fd1bf4c1a8.wav	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	3	പൂട്ടുന്ന കാളയെന്തിനു വിതയ്ക്കുന്ന വിത്തറിയുന്നു?	proverb	default	default
IL45t6pAW8LSYQZLqfYw	audio/7899cae0-da79-403e-9442-40463944711c.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	കുരുത്തക്കേടു് കുന്നിക്കുരുവോളം മതി.	proverb	Male	30-40
IL9XMcgc2QUhouLkOI8H	audio/f4540ba9-ac1f-44b7-920c-2f47d3cf7c70.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ഷർട്ട് നല്ല ടൈറ്റാണ്.	conversation	Male	30-40
IPCYMDIcT7sqdoIBJNZg	audio/891c5e9e-01e4-4e42-81bc-545465112338.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	ഐകമത്യം മഹാബലം.	default	Female	30-40
ISbrabywqjiXZwkAZ5lF	audio/8f6a0638-f32e-46b1-928e-b31008f1a308.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	സമ്പത്ത് കാലത്ത് തൈപത്ത് വച്ചാൽ ആപത്ത് കാലത്ത് കാ പത്തു തിന്നാം.	proverb	Male	30-40
IXDK0Dq30s6xRANE22Bl	audio/afa96637-15b4-43fc-a677-2f89cf7a56c3.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	പയ്യെത്തിന്നാൽ പനയും തിന്നാം	proverb	Male	30-40
IXGBwO9Uk1e92Qc3BtKs	audio/e1758794-a89b-4798-9f4b-674094d834ba.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	ആമയും പക്ഷികളും	story	default	default
IaK6dSG7rXZf5PbvrUP6	audio/6a721e2b-c646-48e9-9dd3-c417fe7c2783.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	വരിയിൽ നിന്നോളൂ.	conversation	Male	30-40
IbfS8XpGgoSi8awPhFHI	audio/cbb1cd25-b0b4-417f-a7b0-42e7fd254471.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	എന്തോരു സന്തോഷമാണെന്ന് നോക്കിക്കേ.	conversation	Female	30-40
IbxvNM5HJxc0DxYEyMaE	audio/12bfc731-cb86-451e-884f-da4dc8b122e3.wav	2N3Ywed7TuTc5eIWD58BinJ8aUq2	3	തകരാറുകൾ എത്രം പെട്ടെന്ന് പരിഹരിക്കണം.	conversation	default	default
IdUSJplPTqMlDzkynHed	audio/37e2c1ef-ade2-46a6-b3ab-ef02bec66cc9.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	3	നന്നായി വെള്ളമൊഴിച്ച് വേവിക്കണം.	conversation	Male	30-40
IduGDEZll1DcAcRcByVx	audio/9ddac732-b2a2-4e39-87b3-5e32bf1adb36.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	വല്ലഭനു പുല്ലും ആയുധം.	proverb	Female	30-40
IeRyIJwcNSXt7oYqiSep	audio/b0ae4182-7c3d-4b5c-a262-cc38d579a766.wav	c2UZvQV9xbYfBUw847Pypqb5PsS2	3	പുര കത്തുമ്പോൾ വാഴവെട്ടുക.	proverb	Male	20-30
IjtWWrNDzhFTTxsedmpu	audio/e5bda15b-f517-4e65-9040-45679f03f143.wav	L2VjTEBUwJVobWfHy9wPZo0C7EQ2	3	വിളയുന്ന വിത്തു മുളയിലറിയാം.	proverb	default	default
Iknrp5L9J5SG5xpCJ9K9	audio/bfd3217f-f33a-4650-b080-362c34a50348.wav	yBBnFr5oSyNqtcbNDiTQYAGT21J3	3	അണ്ണാൻ കുഞ്ഞും തന്നാലായത്.	proverb	default	default
IyiuUHFpA7LVjRxaO5KE	audio/a02d56dc-4812-4dab-bb09-c22c92cb6ae6.wav	11nKjHmpoZPhPDxX60Dt2Gxb0DD2	3	ഓണം വരാനൊരു മൂലം വേണം.	proverb	default	default
IziAbIKzMM61yngwS8I1	audio/76d75b60-182d-4c8a-834b-e2d8c64c4379.wav	11nKjHmpoZPhPDxX60Dt2Gxb0DD2	3	അണ്ണാൻ കുഞ്ഞും തന്നാലായത്.	proverb	default	default
J3nZZl2rMFo3ruL2wR9F	audio/00c13968-89e4-4d5b-99c4-6b07511126b0.wav	4g8oHH1MgvOvECpoSKbWWrRpWT82	3	അത്തം പത്തോണം.	proverb	Male	20-30
J4o9d0KmI5JPTIKaM5Mh	audio/b8321c13-ec30-4a6a-be1b-46e07e211c04.wav	L2VjTEBUwJVobWfHy9wPZo0C7EQ2	3	ഐകമത്യം മഹാബലം.	default	default	default
J9bbgscNaybiwzZXrCxG	audio/b65af6d5-dc96-417b-b33e-d2e2c43a1631.wav	KPppnsxEYoYUpLTsjFfNl8exkYv1	3	തന്നെ കൊല്ലരുതെന്ന് അവന്‍ കിരീയോട് കേണപേക്ഷിച്ചു	story	default	default
JAR0zoCH3841joBU4Kcz	audio/b0794d9c-e934-4f54-bfc3-9d53255cdc4f.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	നിങ്ങളുടെ പേരെന്താണെന്നാണ് പറഞ്ഞത്?	conversation	Male	30-40
JBcxkmX6svdiZt5pxK3w	audio/f481c0fa-9541-4de7-8437-f9b68b505c6e.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	കാഞ്ഞിരക്കുരു പാലിലിട്ടാലും കയ്പു തീരില്ല.	proverb	Female	30-40
JC6tvaDWkvzxMqOIOu8J	audio/31146009-3e17-42e0-b0fb-81b82f350b55.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	നീയൊരു മിടുക്കി തന്നെ.	conversation	Male	30-40
JE8CG1eAyq29GX1nRMiE	audio/b3e057dd-702c-4659-9e39-c9857a17a08d.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	അണ്ണാൻ കുഞ്ഞും തന്നാലായത്.	proverb	Female	30-40
JEpBr9roe2EcUpkmWzIB	audio/4e36906b-4383-4b13-92bc-83e2046dbb1f.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	വിഗ്രഹവില്പനക്കാരൻ	story	Male	30-40
JHJIdlr9ob3VG1kR7jEP	audio/8c334196-8c53-4ccf-aaf9-253677552df4.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	ബാലൻസ് തെറ്റി വീണു.	conversation	default	default
JJm3BAkpgdyfkDLUbZAz	audio/b8e18ca7-1a70-4ae1-9290-d257d6eb6f1e.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ആന വാ പൊളിക്കുന്നത് കണ്ടിട്ട് അണ്ണാൻ വാ പൊളിച്ചാൽ കാര്യമില്ല.	proverb	Male	30-40
JJnSQ7sbDVxIGhuidv0c	audio/db2f891b-89d8-401a-b989-79c3081d8fd8.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	എന്തെങ്കിലുമൊന്ന് പറയൂ.	conversation	Female	30-40
JKVr7cukpXTuGpFzGwa9	audio/a3415172-6785-4d52-8b04-15ca385e90e6.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	3	എന്റെ വായിൽ പല്ലില്ല.	conversation	Male	30-40
JM5IPmsCr9JczPliZHs0	audio/62d5a178-35a2-4ddc-b6b6-70105e9341c6.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	3	നിങ്ങളുടെ വീട് എവിടെയാണ്?	conversation	Male	30-40
JSWkKT7QWN4XECPGhx3t	audio/f1100b58-0378-4aa0-9e0c-f0b91abf395d.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	ഞാൻ നൂറിട്ടു, നീയെത്ര?	conversation	Female	30-40
JTXYEWPBn4rU3vH3G33G	audio/ef70c528-bcaa-4e74-a4f2-b7e797b4eac6.wav	yG2SwfqJtLSRQdJnXBQIbqVXeTx1	3	ഇല്ലംനിറ വല്ലം നിറ പെട്ടി നിറ പത്തായം നിറ.	proverb	default	default
JVi4kiAwIB9q0859pAhd	audio/01fd2f60-d638-4a1d-a83f-e7011ba3fe7e.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ഇതുപോലൊരു സംഭവം മുമ്പുണ്ടായിട്ടില്ല.	conversation	Male	30-40
JWLnV89KI7bO4ZKJ2bYU	audio/cadb028c-e8b8-431e-83ee-60092879bee3.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	വളർത്തു നായയും ചെന്നായും	story	default	default
JXLDr8avqngelwjhHyKd	audio/e94d7f39-da65-428c-a47c-844a165be12f.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ഉണ്ടെങ്കിലോണം പോലെ അല്ലെങ്കിലേകാദശി.	proverb	Male	30-40
JbB3ssfNbNubgTLTJF03	audio/05b2b392-8f34-4e42-aca9-78e5ad8030fc.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	നീ വിഷമിക്കേണ്ട.	conversation	default	default
JbDIOKXGupiObw3Nrild	audio/1eab0bdd-3f4b-4234-bcd2-ed483e226fe4.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	പൂച്ചയ്ക്കെന്ത് പൊന്നുരുക്കുന്നിടത്ത് കാര്യം?	proverb	Male	30-40
Jda2pdK2E9SkFf6Ut6XG	audio/95f2d80c-d6e5-4557-9a68-5fff68f013b6.wav	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	3	തേനൊഴിച്ചു വളർത്തിയാലും കാഞ്ഞിരം കയ്ക്കും.	proverb	default	default
JdpK4nPicdhRubXyDj1J	audio/ebd91d70-d0ca-4496-b986-d0839c820c5c.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	അദ്ദേഹം അവ പറയുകയും പ്രസംഗിക്കുകയും ചെയ്യുകയായിരുന്നുവത്രെ	story	Female	30-40
